2025/06/26 00:57:33 [warn] 319#319: *9536 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:57:33 [crit] 319#319: *9536 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /js/23.bundle.23.js?v=2.12.3 HTTP/1.1", upstream: "http://[::1]:81/js/23.bundle.23.js?v=2.12.3", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:57:33 [warn] 319#319: *9536 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /js/23.bundle.23.js?v=2.12.3 HTTP/1.1", upstream: "http://[::1]:81/js/23.bundle.23.js?v=2.12.3", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:57:33 [crit] 319#319: *9543 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /images/favicons/favicon-32x32.png HTTP/1.1", upstream: "http://[::1]:81/images/favicons/favicon-32x32.png", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:57:33 [warn] 319#319: *9543 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /images/favicons/favicon-32x32.png HTTP/1.1", upstream: "http://[::1]:81/images/favicons/favicon-32x32.png", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:57:33 [crit] 318#318: *9573 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /js/23.bundle.23.js?v=2.12.3 HTTP/1.1", upstream: "http://[::1]:81/js/23.bundle.23.js?v=2.12.3", host: "admin.proyectoadmin.mooo.com"
2025/06/26 00:57:33 [warn] 318#318: *9573 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /js/23.bundle.23.js?v=2.12.3 HTTP/1.1", upstream: "http://[::1]:81/js/23.bundle.23.js?v=2.12.3", host: "admin.proyectoadmin.mooo.com"
2025/06/26 00:58:04 [crit] 319#319: *9536 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:58:04 [warn] 319#319: *9536 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:58:35 [crit] 319#319: *9536 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:58:35 [warn] 319#319: *9536 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:59:37 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 00:59:37 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:00:08 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:00:08 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:00:39 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:00:39 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
